"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바라며, 외부 공개시에는 반드시 신고일 기준으로 집계되면 공식통계를 이용하여 주시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
"* 주택매매 거래는 부동산 거래신고 등에 관한 법률 제3조에 따라 계약일로부터 60일 이내 신고토록 하고 있습니다."
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1588-0149로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 20180101 ~ 20180630"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 서울특별시"
"시군구 : 송파구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","층","건축년도","도로명"
"서울특별시 송파구 가락동","192","0192","0000","극동","84.96","201804","21~30","90,000","11","1984","동남로18길"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","120.96","201801","1~10","81,000","14","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","99.38","201801","11~20","80,000","8","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","68.78","201801","11~20","67,800","7","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","84.11","201801","21~31","69,400","2","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","99.38","201802","1~10","72,000","1","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","120.96","201802","1~10","88,500","11","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","59.24","201802","21~28","60,000","14","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","99.38","201802","21~28","80,000","7","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","68.78","201803","11~20","67,800","14","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","68.78","201803","11~20","68,000","3","1988","송이로"
"서울특별시 송파구 가락동","70-19","0070","0019","대림","84.11","201804","21~30","77,800","6","1988","송이로"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","143.02","201801","1~10","104,500","10","2001","송파대로32길"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","143.02","201801","1~10","108,000","22","2001","송파대로32길"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","115.93","201801","1~10","100,000","3","2001","송파대로32길"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","115.93","201801","11~20","94,000","2","2001","송파대로32길"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","143.02","201801","11~20","120,000","17","2001","송파대로32길"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","143.02","201801","21~31","110,000","18","2001","송파대로32길"
"서울특별시 송파구 가락동","95","0095","0000","동부센트레빌","115.93","201802","11~20","100,000","17","2001","송파대로32길"
"서울특별시 송파구 가락동","15-11","0015","0011","동성아파트(103동)","82.1","201802","1~10","51,000","2","2006","송이로17길"
"서울특별시 송파구 가락동","15-11","0015","0011","동성아파트(103동)","82.1","201802","1~10","55,000","5","2006","송이로17길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","25.05","201801","1~10","17,000","9","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","40.5","201801","21~31","25,500","12","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","27.85","201803","1~10","16,800","11","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","25.05","201803","1~10","17,000","9","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","25.05","201803","1~10","17,000","8","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","25.05","201803","11~20","17,000","10","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","32.87","201804","21~30","21,800","8","2004","송파대로30길"
"서울특별시 송파구 가락동","98","0098","0000","두산위브","30.2","201804","21~30","18,300","13","2004","송파대로30길"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201801","1~10","107,000","3","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201801","1~10","113,500","20","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.885","201801","11~20","99,900","4","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201801","11~20","106,000","3","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201801","11~20","115,000","7","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201801","11~20","115,000","14","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201801","11~20","121,000","17","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.885","201802","11~20","104,000","16","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.924","201803","1~10","105,000","10","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.924","201803","1~10","107,000","21","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","59.968","201803","1~10","85,500","2","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.885","201803","11~20","108,000","16","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.936","201803","21~31","106,000","2","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.936","201803","21~31","110,000","6","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.885","201804","1~10","115,000","9","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.936","201804","11~20","114,200","13","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","84.924","201804","11~20","109,000","4","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","59.968","201804","11~20","89,000","6","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","59.968","201804","11~20","87,700","1","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","59.968","201805","1~10","93,000","15","2007","동남로"
"서울특별시 송파구 가락동","165","0165","0000","래미안파크팰리스","114.756","201805","1~10","120,000","18","2007","동남로"
"서울특별시 송파구 가락동","79","0079","0000","롯데캐슬","180.516","201801","11~20","83,000","7","2003","중대로"
"서울특별시 송파구 가락동","79","0079","0000","롯데캐슬","163.807","201801","11~20","81,500","11","2003","중대로"
"서울특별시 송파구 가락동","79","0079","0000","롯데캐슬","180.667","201801","21~31","97,000","20","2003","중대로"
"서울특별시 송파구 가락동","79","0079","0000","롯데캐슬","180.667","201802","1~10","97,000","15","2003","중대로"
"서울특별시 송파구 가락동","79","0079","0000","롯데캐슬","180.516","201803","1~10","83,000","5","2003","중대로"
"서울특별시 송파구 가락동","168-1","0168","0001","삼성프라자","131.29","201804","1~10","58,000","7","1995","오금로44길"
"서울특별시 송파구 가락동","176","0176","0000","삼환","84.974","201801","1~10","80,000","6","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","121.04","201801","1~10","93,500","8","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","84.974","201801","1~10","80,000","2","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","84.974","201801","11~20","78,000","1","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","72.88","201801","11~20","72,900","10","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","84.974","201801","21~31","90,000","12","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","121.04","201803","11~20","89,000","12","1984","오금로"
"서울특별시 송파구 가락동","176","0176","0000","삼환","121.04","201804","21~30","100,000","8","1984","오금로"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","108.65","201801","11~20","70,000","5","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","145.72","201801","11~20","82,700","7","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","99.6","201801","21~31","65,000","4","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","103.96","201801","21~31","65,000","9","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","136.24","201801","21~31","76,000","5","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","101.52","201801","21~31","66,000","5","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","117.16","201802","1~10","72,000","13","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","90.7","201802","1~10","64,000","17","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","90.7","201802","11~20","60,500","4","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","117.16","201802","11~20","72,000","10","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","128.71","201802","11~20","72,500","11","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","103.96","201802","11~20","73,000","12","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","136.24","201802","21~28","79,500","4","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","99.6","201803","1~10","66,000","8","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","145.72","201803","11~20","84,300","8","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","99.6","201803","21~31","67,500","6","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","99.61","201804","21~30","77,000","19","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","99.61","201804","21~30","68,000","20","2006","송파대로28길"
"서울특별시 송파구 가락동","80","0080","0000","성원상떼빌","99.6","201805","1~10","69,800","7","2006","송파대로28길"
"서울특별시 송파구 가락동","77-7","0077","0007","송파 N suite","122.99","201801","11~20","52,200","8","2005","송파대로28길"
"서울특별시 송파구 가락동","77-7","0077","0007","송파 N suite","115.54","201802","21~28","59,990","5","2005","송파대로28길"
"서울특별시 송파구 가락동","478","0478","0000","송파동부쎈트레빌","84.98","201801","1~10","83,000","4","2004","송파대로37길"
"서울특별시 송파구 가락동","478","0478","0000","송파동부쎈트레빌","84.98","201803","21~31","94,000","5","2004","송파대로37길"
"서울특별시 송파구 가락동","177-10","0177","0010","시안 헤븐스테이","55.6","201804","1~10","34,000","4","2007","문정로"
"서울특별시 송파구 가락동","130-3","0130","0003","신한에스빌-미지엔","84.99","201803","1~10","60,500","12","2002","동남로13길"
"서울특별시 송파구 가락동","52","0052","0000","쌍용스윗닷홈(104동)","122.43","201803","11~20","80,000","10","2005","송이로19길"
"서울특별시 송파구 가락동","51-1","0051","0001","쌍용스윗닷홈(105동)","122.43","201801","21~31","83,800","6","2005","송이로17길"
"서울특별시 송파구 가락동","51-1","0051","0001","쌍용스윗닷홈(105동)","122.43","201801","21~31","85,500","9","2005","송이로17길"
"서울특별시 송파구 가락동","51-1","0051","0001","쌍용스윗닷홈(105동)","122.43","201802","1~10","85,000","8","2005","송이로17길"
"서울특별시 송파구 가락동","51-1","0051","0001","쌍용스윗닷홈(105동)","122.43","201802","11~20","97,500","10","2005","송이로17길"
"서울특별시 송파구 가락동","11-3","0011","0003","씨티빌","139.57","201804","11~20","60,000","5","2003","중대로23길"
"서울특별시 송파구 가락동","101-3","0101","0003","아키죤아파트 1동","75.29","201802","11~20","45,000","6","2002","송파대로24길"
"서울특별시 송파구 가락동","198-7","0198","0007","에스디펠리체","76.77","201803","1~10","46,800","5","2007","동남로14길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","58.46","201801","1~10","70,000","5","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","127.75","201801","1~10","97,500","15","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","58.46","201801","1~10","70,000","13","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","58.46","201801","11~20","73,000","8","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201801","11~20","58,000","1","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201801","21~31","63,000","8","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201801","21~31","63,000","13","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","127.75","201802","1~10","116,500","8","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201802","21~28","59,500","15","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201803","1~10","63,000","5","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201803","11~20","62,500","6","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201803","11~20","65,000","6","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201803","11~20","65,000","10","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201803","21~31","59,000","8","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201804","21~30","64,500","10","1986","송파대로32길"
"서울특별시 송파구 가락동","96-1","0096","0001","우성","43.79","201806","11~20","64,500","2","1986","송파대로32길"
"서울특별시 송파구 가락동","8-1","0008","0001","우정에쉐르","84.95","201801","21~31","44,000","3","2004","중대로23길"
"서울특별시 송파구 가락동","8-1","0008","0001","우정에쉐르","84.95","201801","21~31","48,000","5","2004","중대로23길"
"서울특별시 송파구 가락동","8-1","0008","0001","우정에쉐르","84.98","201803","11~20","48,500","2","2004","중대로23길"
"서울특별시 송파구 가락동","97-8","0097","0008","이연파레스","89.9","201801","1~10","50,000","8","1999","송파대로30길"
"서울특별시 송파구 가락동","34-1","0034","0001","카나피아Ⅱ","84.69","201804","21~30","51,500","1","2003","양재대로64길"
"서울특별시 송파구 가락동","142","0142","0000","풍림1","59.94","201801","11~20","45,000","3","1995","동남로9길"
"서울특별시 송파구 가락동","126-2","0126","0002","프라임","84.4","201801","21~31","45,000","3","2002","동남로11길"
"서울특별시 송파구 가락동","126-2","0126","0002","프라임","84.28","201802","1~10","40,000","8","2002","동남로11길"
"서울특별시 송파구 가락동","126-2","0126","0002","프라임","68.62","201803","1~10","42,000","9","2002","동남로11길"
"서울특별시 송파구 가락동","196-3","0196","0003","프라임레지던스","164.98","201801","11~20","80,000","8","1994","오금로44길"
"서울특별시 송파구 가락동","196-3","0196","0003","프라임레지던스","183","201803","11~20","76,100","3","1994","오금로44길"
"서울특별시 송파구 가락동","199","0199","0000","프라자","84.67","201801","1~10","77,900","5","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","84.67","201801","1~10","80,000","10","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","133.76","201801","1~10","96,500","4","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","84.67","201801","1~10","75,000","12","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","84.67","201801","11~20","84,000","9","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","133.76","201802","1~10","115,000","12","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","84.67","201802","1~10","88,000","4","1985","문정로"
"서울특별시 송파구 가락동","199","0199","0000","프라자","133.76","201805","21~31","108,000","9","1985","문정로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.51","201801","1~10","62,000","6","1993","송파대로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.51","201801","1~10","62,500","4","1993","송파대로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.51","201801","11~20","67,000","15","1993","송파대로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.53","201802","1~10","72,000","11","1993","송파대로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.53","201802","11~20","73,000","13","1993","송파대로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.53","201804","1~10","77,700","5","1993","송파대로"
"서울특별시 송파구 가락동","102","0102","0000","한신1","84.53","201805","11~20","74,300","7","1993","송파대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","25.32","201801","1~10","18,000","22","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","25.32","201802","1~10","18,000","15","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","24.95","201803","1~10","18,500","22","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","25.32","201803","11~20","17,900","19","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","30.25","201803","21~31","19,500","20","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","25.32","201803","21~31","18,000","17","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","25.32","201804","1~10","18,000","16","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","30.25","201804","21~30","21,000","17","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","25.32","201805","1~10","17,900","22","2004","중대로"
"서울특별시 송파구 가락동","78-1","0078","0001","한화오벨리스크","30.25","201805","21~31","21,000","22","2004","중대로"
